fecha_registro,origen_registro,orden_buscada,orden_suministro,tipo_entrega,entidad,almacen_clues_destino,clues_destino,unidad_destino,proveedor,orden,clave_cnis,descripcion,piezas_emitidas,piezas_recibidas_ol,piezas_entregadas_clues,tipo_red,grupo_terapeutico,estatus_operativo,estatus_base,origen_compendio,operador_logistico,estatus_recepcion_ol,estatus_entrega_estado,estatus_incidencia_completa,tipo_incidencia,atribuible_a,estatus_incidencia,responsable,observaciones,pdf_cedula_rechazo,pdf_correo_seguimiento
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042330-U013,IMB-15-02-2026-15042330-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042330-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042329-U013,IMB-15-02-2026-15042329-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042329-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042328-U013,IMB-15-02-2026-15042328-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042328-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042327-U013,IMB-15-02-2026-15042327-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042327-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042326-U013,IMB-15-02-2026-15042326-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042326-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042322-U013,IMB-15-02-2026-15042322-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042322-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042319-U013,IMB-15-02-2026-15042319-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042319-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042318-U013,IMB-15-02-2026-15042318-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042318-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063871-U013,IMB-15-02-2026-15063871-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063871-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063842-U013,IMB-15-02-2026-15063842-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063842-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063817-U013,IMB-15-02-2026-15063817-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063817-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063805-U013,IMB-15-02-2026-15063805-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063805-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063778-U013,IMB-15-02-2026-15063778-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063778-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063712-U013,IMB-15-02-2026-15063712-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063712-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063700-U013,IMB-15-02-2026-15063700-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063700-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063670-U013,IMB-15-02-2026-15063670-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063670-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063659-U013,IMB-15-02-2026-15063659-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063659-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063560-U013,IMB-15-02-2026-15063560-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063560-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063547-U013,IMB-15-02-2026-15063547-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063547-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063530-U013,IMB-15-02-2026-15063530-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063530-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063526-U013,IMB-15-02-2026-15063526-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063526-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15063524-U013,IMB-15-02-2026-15063524-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15063524-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15013787-U013,IMB-15-02-2026-15013787-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15013787-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031792-U013,IMB-15-02-2026-15031792-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031792-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15064973-U013,IMB-15-02-2026-15064973-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15064973-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15060125-U013,IMB-15-02-2026-15060125-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15060125-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15062862-U013,IMB-15-02-2026-15062862-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15062862-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031633-U013,IMB-15-02-2026-15031633-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031633-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15013692-U013,IMB-15-02-2026-15013692-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15013692-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15046091-U013,IMB-15-02-2026-15046091-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15046091-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15002276-U013,IMB-15-02-2026-15002276-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15002276-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15002277-U013,IMB-15-02-2026-15002277-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15002277-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15002252-U013,IMB-15-02-2026-15002252-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15002252-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15002253-U013,IMB-15-02-2026-15002253-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15002253-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15002275-U013,IMB-15-02-2026-15002275-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15002275-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031513-U013,IMB-15-02-2026-15031513-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031513-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031543-U013,IMB-15-02-2026-15031543-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031543-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031568-U013,IMB-15-02-2026-15031568-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031568-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031572-U013,IMB-15-02-2026-15031572-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031572-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031576-U013,IMB-15-02-2026-15031576-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031576-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031584-U013,IMB-15-02-2026-15031584-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031584-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031585-U013,IMB-15-02-2026-15031585-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031585-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15031593-U013,IMB-15-02-2026-15031593-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15031593-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042228-U013,IMB-15-02-2026-15042228-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042228-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-09,CARGA EXCEL,IMB-15-02-2026-15042263-U013,IMB-15-02-2026-15042263-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15042263-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO SE PRESENTÓ A SU CITA,,
2026-03-10,CARGA EXCEL,U00B-14-02-2025-14264425-SADMI,U00B-14-02-2025-14264425-SADMI,,JALISCO,JCSSA002224-O.P.D. HOSPITAL CIVIL DE GUADALAJARA DR. JUAN I. MENCHACA,,,,U00B-14-02-2025-14264425-SADMI,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ERROR EN LOTES,,
2026-04-10,CARGA EXCEL,IMB-16-02-2026-16070273-U013,IMB-16-02-2026-16070273-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16070273-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,"El proveedor se presenta con certificado analitico del titular del registro sanitario, el almacen solicita el certificado del fabricante ",,
2026-04-10,CARGA EXCEL,IMB-16-02-2026-16070281-U013,IMB-16-02-2026-16070281-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16070281-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,"El proveedor se presenta con certificado analitico del titular del registro sanitario, el almacen solicita el certificado del fabricante ",,
2026-04-10,CARGA EXCEL,IMB-16-02-2026-16070349-U013,IMB-16-02-2026-16070349-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16070349-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL INSUMO NO CUMPLE CON LAS CONDICIONES DE EMBALAJE CORRECTAS QUE LO RESGUARDEN DEL POLVO Y LA HUMEDAD,,
2026-04-10,CARGA EXCEL,IMBO-28-01-2026-28065341-U013,IMBO-28-01-2026-28065341-U013,,MICHOACAN DE OCAMPO,MNIMB001415-CENTRO ESTATAL DE ATENCION ONCOLOGICA,,,,IMBO-28-01-2026-28065341-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,NO CORRESPONDE LA DIRECCIÓN DEL LUGAR DE ENTREGA DOCUMENTACIÓN EN COPIA  ,,
2026-05-14,CARGA EXCEL,HEC-23-02-2026-23009209-E001,HEC-23-02-2026-23009209-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23009209-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,LAS ÓRDENES SE ENCUENTRAN CANCELADAS,,
2026-05-14,CARGA EXCEL,HEC-23-02-2026-23009394-E001,HEC-23-02-2026-23009394-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23009394-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,LAS ÓRDENES SE ENCUENTRAN CANCELADAS,,
2026-05-14,CARGA EXCEL,HEC-23-02-2026-23009395-E001,HEC-23-02-2026-23009395-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23009395-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,LAS ÓRDENES SE ENCUENTRAN CANCELADAS,,
2026-05-14,CARGA EXCEL,HEC-23-02-2026-23045260-E001,HEC-23-02-2026-23045260-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23045260-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,LAS ÓRDENES SE ENCUENTRAN CANCELADAS,,
2026-05-14,CARGA EXCEL,HEC-23-02-2026-23040160-E001,HEC-23-02-2026-23040160-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23040160-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,LAS ÓRDENES SE ENCUENTRAN CANCELADAS,,
2026-05-14,CARGA EXCEL,IMB-04-02-2026-04068075-U013,IMB-04-02-2026-04068075-U013,,CHIAPAS,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04068075-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO PRESENTO DOCUMENTACIÓN ,,
2026-04-16,CARGA EXCEL,,,,JALISCO,JCSSA002195-O.P.D. HOSPITAL CIVIL DE GUADALAJARA FRAY ANTONIO ALCALDE,,,,,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EXCURCIÓN DE TEMPERATURA,,
2026-04-27,CARGA EXCEL,IMB-04-02-2024-04101821-U013,IMB-04-02-2024-04101821-U013,,CHIAPAS,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2024-04101821-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,INSUMO EN MAL ESTADO (MOJADO Y ROTO),,
2026-05-07,CARGA EXCEL,IMB-04-02-2026-04084874-U013,IMB-04-02-2026-04084874-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04084874-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,SE SOLICITO REGISTRO SANITARIO Y NO SE CONTABA CON EL,,
2026-05-11,CARGA EXCEL,,,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,SE TRATO DE ENTREGAR EN AUTO PARTICULAR,,
2026-05-12,CARGA EXCEL,IMB-13-02-2026-13112520-U013,IMB-13-02-2026-13112520-U013,,HIDALGO,HGIMB005174-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMB-13-02-2026-13112520-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-12,CARGA EXCEL,IMB-15-02-2026-15091537-U013,IMB-15-02-2026-15091537-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091537-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE SOLICITO APOYO PARA QUE SE AGENDARA EN LA AGENDA PARA EL SIGUIENTE DÍA ,,
2026-05-12,CARGA EXCEL,IMB-15-02-2026-15091513-U013,IMB-15-02-2026-15091513-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091513-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE SOLICITO APOYO PARA QUE SE AGENDARA EN LA AGENDA PARA EL SIGUIENTE DÍA ,,
2026-05-12,CARGA EXCEL,IMB-15-02-2026-15091512-U013,IMB-15-02-2026-15091512-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091512-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE SOLICITO APOYO PARA QUE SE AGENDARA EN LA AGENDA PARA EL SIGUIENTE DÍA ,,
2026-05-12,CARGA EXCEL,IMB-15-02-2026-15091511-U013,IMB-15-02-2026-15091511-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15091511-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE SOLICITO APOYO PARA QUE SE AGENDARA EN LA AGENDA PARA EL SIGUIENTE DÍA ,,
2026-05-12,CARGA EXCEL,HNO-20-02-2026-20107679-E001,HNO-20-02-2026-20107679-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20107679-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
2026-05-12,CARGA EXCEL,IMB-20-02-2026-20104959-U013,IMB-20-02-2026-20104959-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,IMB-20-02-2026-20104959-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
2026-05-12,CARGA EXCEL,IMB-20-02-2026-20104926-U013,IMB-20-02-2026-20104926-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,IMB-20-02-2026-20104926-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
2026-05-12,CARGA EXCEL,IMB-20-02-2026-20104858-U013,IMB-20-02-2026-20104858-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,IMB-20-02-2026-20104858-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
2026-05-12,CARGA EXCEL,HNO-20-02-2026-20107763-E001,HNO-20-02-2026-20107763-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20107763-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
2026-05-12,CARGA EXCEL,HNO-20-02-2026-20107689-E001,HNO-20-02-2026-20107689-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20107689-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
2026-05-12,CARGA EXCEL,IMB-20-02-2026-20104861-U013,IMB-20-02-2026-20104861-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,IMB-20-02-2026-20104861-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE LE RECIBIO EN EL ALMACÉN,,
,CARGA EXCEL,HNO-20-02-2026-20117622-E001,HNO-20-02-2026-20117622-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117622-E001,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"LE FALTAN SELLOS, EN ESPERA DE QUE PERSONAL DIGA COMO PROCEDER",,
2026-05-12,CARGA EXCEL,IMB-28-01-2026-28095332-U013,IMB-28-01-2026-28095332-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-01-2026-28095332-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-12,CARGA EXCEL,IMB-09-02-2026-09102689-U013,IMB-09-02-2026-09102689-U013,,CIUDAD DE MEXICO,DFIMB002324-ALMACÉN CENTRAL DE IMSS-BIENESTAR DE CIUDAD DE MÉXICO,,,,IMB-09-02-2026-09102689-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-12,CARGA EXCEL,IMB-02-02-2026-02089594-U013,IMB-02-02-2026-02089594-U013,,BAJA CALIFORNIA,BCIMB001405-ALMACÉN ZONA MEXICALI,,,,IMB-02-02-2026-02089594-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-13,CARGA EXCEL,HEC-23-02-2026-23060902-E001,HEC-23-02-2026-23060902-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23060902-E001,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-13,CARGA EXCEL,HEC-23-02-2026-23086771-E001,HEC-23-02-2026-23086771-E001,,QUINTANA ROO,QRIMB001606-HOSPITAL DE ESPECIALIDADES DE CHETUMAL ,,,,HEC-23-02-2026-23086771-E001,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
